node_index,source_node_id,pos_x,pos_y,is_stop_only
10803,279202163,7181.73,6437.78,False
10804,279202158,7144.06,6309.33,False
10805,305054763,7153.49,6338.42,False
10806,279202159,7115.45,6205.78,False
10807,279202158,7144.06,6309.33,False
10808,279202160,7081.55,6087.39,False
10809,279202159,7115.45,6205.78,False
10810,305054761,7282.29,6412.79,False
10811,279202163,7181.73,6437.78,False
10812,305054764,7245.96,6315.87,False
10813,305054763,7153.49,6338.42,False
10814,cluster_1507612745_249721584,7364.82,6286.42,False
10815,305054764,7245.96,6315.87,False
10816,305054999,7223.02,6202.72,False
10817,305054764,7245.96,6315.87,False
10818,683261055,7213.86,6145.1,False
10819,305054999,7223.02,6202.72,False
10820,305054765,7221.09,6104.91,False
10821,683261055,7213.86,6145.1,False
10822,cluster_2261104255_305058397,6866.27,6252.59,False
10823,279202151,6852.88,6318.71,False
10824,2308456023,6935.55,6220.89,False
10825,cluster_2261104255_305058397,6866.27,6252.59,False
10826,279202159,7115.45,6205.78,False
10827,2308456023,6935.55,6220.89,False
10828,305054999,7223.02,6202.72,False
10829,279202159,7115.45,6205.78,False
10830,308992842,7333.06,6208.76,False
10831,305054999,7223.02,6202.72,False
10832,366142451,7026.54,6367.49,False
10833,279202156,7021.48,6325.48,False
10834,366142505,7027.17,6412.82,False
10835,366142451,7026.54,6367.49,False
10836,304835906,7424.08,6607.24,False
10837,304835911,7250.72,6619.96,False
10838,366143129,7026.68,6428.37,False
10839,366142505,7027.17,6412.82,False
10840,cluster_308991969_366142530_366142800,7025.29,6466.55,False
10841,366143129,7026.68,6428.37,False
10842,308991639,7023.75,6533.64,False
10843,cluster_308991969_366142530_366142800,7025.29,6466.55,False
10844,308992094,7023.05,6589.16,False
10845,308991639,7023.75,6533.64,False
10846,308991643,7044.68,6611.14,False
10847,308992094,7023.05,6589.16,False
10848,304835911,7250.72,6619.96,False
10849,308991643,7044.68,6611.14,False
10850,26288196,6257.57,3686.25,False
10851,1197035390,6300.57,3483.09,False
10852,305515039,6775.26,7625.72,False
10853,305515041,6706.07,7656.3,False
10854,305515050,6843.78,7871.09,False
10855,305515043,6827.72,7841.13,False
10856,305515079,6799.43,7977.78,False
10857,cluster_1282776686_305515058,6821.08,7933.25,False
10858,cluster_1282776686_305515058,6821.08,7933.25,False
10859,cluster_281437367_470488916_7631216910,6791.92,7903.13,False
10860,281436203,6860.54,7985.48,False
10861,cluster_1282776686_305515058,6821.08,7933.25,False
10862,253634524,6882.59,8008.35,False
10863,281436203,6860.54,7985.48,False
10864,305515145,6345.33,3436.0,False
10865,cluster_1197035382_305515144,6373.4,3427.36,False
10866,314912410,6302.78,3430.01,False
10867,305515145,6345.33,3436.0,False
10868,305515090,6724.95,8221.88,False
10869,305515064,6730.11,8176.86,False
10870,cluster_419891154_420020837,5499.11,4919.32,False
10871,cluster_1031988642_2230685474_267289885_3051759901_305519243_7617786208_7622194984_937878779,5548.47,4928.97,False
10872,305519239,5459.1,4899.08,False
10873,cluster_419891154_420020837,5499.11,4919.32,False
10874,419891152,5502.71,4871.33,False
10875,305519239,5459.1,4899.08,False
10876,419891145,5545.19,4875.58,False
10877,419891152,5502.71,4871.33,False
10878,cluster_281967823_305519232_7009179649_7626856596_7626856598_7626856599,5574.05,4880.36,False
10879,419891145,5545.19,4875.58,False
10880,305515155,6245.84,3453.98,False
10881,305529524,6219.42,3505.67,False
10882,gneJ139,6267.72,3406.94,False
10883,305515155,6245.84,3453.98,False
10884,305559012,2120.84,7982.86,False
10885,318552795,2132.82,8055.03,False
10886,305559028,2300.28,7922.21,False
10887,305559012,2120.84,7982.86,False
10888,318552794,2292.21,8004.19,False
10889,305559028,2300.28,7922.21,False
10890,1840078004,2246.57,6016.73,False
10891,cluster_1389744657_1791639531_243780145,2169.54,6044.31,False
10892,305943287,7136.7,8113.86,False
10893,253634527,6888.64,8137.33,False
10894,305943290,7114.7,8071.7,False
10895,305943287,7136.7,8113.86,False
10896,276482772,6786.58,7733.07,False
10897,cluster_25579824_305943298,6854.87,7730.07,False
10898,312509884,7452.74,8278.85,False
10899,305943287,7136.7,8113.86,False
10900,25579821,6702.36,7474.76,False
10901,305949452,6636.64,7506.31,False
10902,305943295,6890.73,8094.56,False
10903,253634524,6882.59,8008.35,False
10904,253634527,6888.64,8137.33,False
10905,305943295,6890.73,8094.56,False
10906,5034754490,6807.39,8174.53,False
10907,253634527,6888.64,8137.33,False
10908,305515064,6730.11,8176.86,False
10909,5034754490,6807.39,8174.53,False
10910,861272778,6581.41,8180.77,False
10911,305515064,6730.11,8176.86,False
10912,5034751674,6841.67,7993.32,False
10913,281436203,6860.54,7985.48,False
10914,7631216887,6806.87,8005.24,False
10915,5034751674,6841.67,7993.32,False
10916,7631216895,6766.17,8033.87,False
10917,7631216887,6806.87,8005.24,False
10918,305515069,6749.02,8055.0,False
10919,7631216895,6766.17,8033.87,False
10920,305515064,6730.11,8176.86,False
10921,305515069,6749.02,8055.0,False
10922,7631216914,6809.26,7870.67,False
10923,cluster_281437367_470488916_7631216910,6791.92,7903.13,False
10924,305515043,6827.72,7841.13,False
10925,7631216914,6809.26,7870.67,False
10926,276482768,6830.98,7807.9,False
10927,305515043,6827.72,7841.13,False
10928,7631216901,6811.51,7769.41,False
10929,276482768,6830.98,7807.9,False
10930,276482772,6786.58,7733.07,False
10931,7631216901,6811.51,7769.41,False
10932,cluster_1795346004_434398298_434404892,6674.2,3531.06,False
10933,cluster_1835799608_1835799609,6762.06,3706.03,False
10934,472429761,6489.43,3418.21,False
10935,225396270,6547.57,3399.93,False
10936,cluster_1834131481_1834136990,6461.76,3433.25,False
10937,472429761,6489.43,3418.21,False
10938,2162910297,6422.62,3429.94,False
10939,cluster_1834131481_1834136990,6461.76,3433.25,False
10940,cluster_1197035382_305515144,6373.4,3427.36,False
10941,2162910297,6422.62,3429.94,False
10942,2162910295,6358.05,3420.83,False
10943,cluster_1197035382_305515144,6373.4,3427.36,False
10944,5037789139,6308.13,3413.26,False
10945,2162910295,6358.05,3420.83,False
10946,gneJ139,6267.72,3406.94,False
10947,5037789139,6308.13,3413.26,False
10948,306264062,7128.04,7838.46,False
10949,cluster_276432824_312203836,7016.01,7675.3,False
10950,25579832,7153.36,7941.54,False
10951,306264062,7128.04,7838.46,False
10952,cluster_306435652_3141738646,7793.61,7230.42,False
10953,cluster_276432798_283314714_306435647,7618.31,7115.96,False
10954,cluster_306435648_309313127,7869.98,7286.31,False
10955,cluster_306435652_3141738646,7793.61,7230.42,False
10956,306435656,7713.45,7277.86,False
10957,306435654,7612.92,7223.47,False
10958,307443045,2724.14,5190.38,False
10959,307443034,2710.24,5188.31,False
10960,307443050,2793.88,5178.81,False
10961,307443045,2724.14,5190.38,False
10962,307443050,2793.88,5178.81,False
10963,307443045,2724.14,5190.38,False
10964,cluster_1840155787_420022462,2801.81,5156.81,False
10965,307443050,2793.88,5178.81,False
10966,cluster_2247463236_2864764745_2864764746,2888.95,4993.42,False
10967,cluster_1840038501_2230159599_2230159690_2247427967_2247463250_2267144298_255882780_3083025449_3083025450_3083025451_3083025454,2965.06,4993.43,False
10968,cluster_2230159523_2864764744,2804.91,4992.69,False
10969,cluster_2247463236_2864764745_2864764746,2888.95,4993.42,False
10970,cluster_1840155782_2230159433_2230159603_2230159663_255883346,2716.24,5138.81,False
10971,cluster_2230159523_2864764744,2804.91,4992.69,False
10972,307443034,2710.24,5188.31,False
10973,cluster_1840155782_2230159433_2230159603_2230159663_255883346,2716.24,5138.81,False
10974,1253187050,2709.72,5198.82,False
10975,307443034,2710.24,5188.31,False
10976,7525078992,2708.81,5232.14,False
10977,1253187050,2709.72,5198.82,False
10978,1253187008,2707.88,5266.58,False
10979,7525078992,2708.81,5232.14,False
10980,255887507,2707.37,5293.75,False
10981,1253187008,2707.88,5266.58,False
10982,1418778125,3100.31,5416.43,False
10983,307620262,3100.45,5409.98,False
10984,1418778144,3099.9,5426.97,False
10985,1418778125,3100.31,5416.43,False
10986,1418778319,3093.52,5588.74,False
10987,1418778291,3094.23,5570.7,False
10988,1418778158,3099.18,5445.05,False
10989,1418778144,3099.9,5426.97,False
10990,1418778176,3098.48,5462.9,False
10991,1418778158,3099.18,5445.05,False
10992,1418778197,3097.77,5480.78,False
10993,1418778176,3098.48,5462.9,False
10994,1418778214,3097.07,5498.64,False
10995,1418778197,3097.77,5480.78,False
10996,1418778234,3096.35,5516.99,False
10997,1418778214,3097.07,5498.64,False
10998,1418778257,3095.65,5534.71,False
10999,1418778234,3096.35,5516.99,False
11000,1418778274,3094.93,5552.77,False
11001,1418778257,3095.65,5534.71,False
11002,1418778291,3094.23,5570.7,False
11003,1418778274,3094.93,5552.77,False
11004,1418778317,3050.28,5587.03,False
11005,307620337,3049.54,5605.89,False
11006,1418778289,3050.99,5569.0,False
11007,1418778317,3050.28,5587.03,False
11008,gneJ74,3031.85,5422.92,False
11009,1418778134,3056.66,5425.27,False
11010,1418778271,3051.7,5551.07,False
11011,1418778289,3050.99,5569.0,False
11012,1418778256,3052.41,5533.01,False
11013,1418778271,3051.7,5551.07,False
11014,308656383,3053.11,5515.28,False
11015,1418778256,3052.41,5533.01,False
11016,1418778213,3053.84,5496.94,False
11017,308656383,3053.11,5515.28,False
11018,1418778195,3054.54,5479.08,False
11019,1418778213,3053.84,5496.94,False
11020,1418778173,3055.24,5461.2,False
11021,1418778195,3054.54,5479.08,False
11022,1418778156,3055.94,5443.35,False
11023,1418778173,3055.24,5461.2,False
11024,1418778134,3056.66,5425.27,False
11025,1418778156,3055.94,5443.35,False
11026,307624595,2202.84,3844.89,False
11027,307624592,2559.27,3882.9,False
11028,307624670,2951.58,3896.56,False
11029,307624592,2559.27,3882.9,False
11030,cluster_1079366449_1079366740_307624676,3479.66,3834.64,False
11031,307624670,2951.58,3896.56,False
11032,307624677,3520.05,3702.67,False
11033,cluster_1079366449_1079366740_307624676,3479.66,3834.64,False
11034,307624691,3741.95,3931.34,False
11035,cluster_1079366449_1079366740_307624676,3479.66,3834.64,False
11036,419986639,5433.39,4949.82,False
11037,307836302,5451.45,4915.06,False
11038,cluster_2230504025_2230685483_307836297,5420.76,4977.63,False
11039,419986639,5433.39,4949.82,False
11040,305559053,3037.12,5514.68,False
11041,308656378,3028.51,5514.45,False
11042,308656383,3053.11,5515.28,False
11043,305559053,3037.12,5514.68,False
11044,1993601940,2980.43,5784.22,False
11045,277738087,2981.76,5751.27,False
11046,1993601937,2962.69,5783.33,False
11047,1993601940,2980.43,5784.22,False
11048,308656408,2963.77,5750.28,False
11049,1993601937,2962.69,5783.33,False
11050,308656412,2967.33,5660.32,False
11051,308656408,2963.77,5750.28,False
11052,308795449,4707.89,5040.94,False
11053,cluster_308795420_308795445,4694.85,5065.86,False
11054,961617804,3439.29,4929.56,False
11055,961617810,3434.59,4913.82,False
11056,308796126,3513.14,4921.69,False
11057,961617804,3439.29,4929.56,False
11058,305559015,3576.15,4725.19,False
11059,cluster_1815670941_1840038421_305559016,3488.06,4747.73,False
11060,356700154,3639.04,4713.09,False
11061,305559015,3576.15,4725.19,False
11062,274591023,4313.33,4528.05,False
11063,cluster_274579658_7151967896,4275.42,4563.62,False
11064,cluster_356699998_364445380,3759.07,4670.64,False
11065,356700154,3639.04,4713.09,False
11066,364444368,3825.19,4646.33,False
11067,cluster_356699998_364445380,3759.07,4670.64,False
11068,273906290,3898.55,4628.29,False
11069,364444368,3825.19,4646.33,False
11070,274579654,3978.41,4619.04,False
11071,273906290,3898.55,4628.29,False
11072,273906293,4077.92,4605.4,False
11073,274579654,3978.41,4619.04,False
11074,274579657,4197.96,4586.93,False
11075,273906293,4077.92,4605.4,False
11076,cluster_274579658_7151967896,4275.42,4563.62,False
11077,274579657,4197.96,4586.93,False
11078,308816409,8265.31,5288.74,False
11079,308816405,8230.04,5271.33,False
11080,308817163,7985.72,4950.41,False
11081,308816754,8014.87,4863.54,False
11082,2118006995,7979.14,5001.33,False
11083,308817163,7985.72,4950.41,False
11084,3112736494,6332.07,4856.67,False
11085,cluster_2362441532_308866823_435179362,6249.39,4823.64,False
11086,308866836,6373.65,4873.38,False
11087,3112736494,6332.07,4856.67,False
11088,308900523,8300.42,3521.82,False
11089,cluster_1144193355_308900437,8318.84,3565.31,False
11090,308900524,8311.44,3484.31,False
11091,308900523,8300.42,3521.82,False
11092,7625860309,10614.24,1604.01,False
11093,cluster_1794660629_308900833,10792.98,1733.18,False
11094,7625860334,10574.44,1546.89,False
11095,7625860309,10614.24,1604.01,False
11096,4143279143,10467.38,1352.91,False
11097,7625860334,10574.44,1546.89,False
11098,308903965,8378.19,3881.99,False
11099,308903856,8305.51,3898.91,False
11100,308903938,8486.01,3860.88,False
11101,308903965,8378.19,3881.99,False
11102,308903939,8489.55,3894.97,False
11103,308903938,8486.01,3860.88,False
11104,7625669962,8462.04,4013.0,False
11105,308903939,8489.55,3894.97,False
11106,389943470,8439.03,4022.81,False
11107,7625669962,8462.04,4013.0,False
11108,7625669960,8421.41,4028.64,False
11109,389943470,8439.03,4022.81,False
11110,7625669961,8400.78,3912.27,False
11111,7625669960,8421.41,4028.64,False
11112,7625669963,8445.48,3903.56,False
11113,7625669961,8400.78,3912.27,False
11114,308903939,8489.55,3894.97,False
11115,7625669963,8445.48,3903.56,False
11116,308903980,8529.97,3793.58,False
11117,308903965,8378.19,3881.99,False
11118,7625669975,8533.87,3822.12,False
11119,308903980,8529.97,3793.58,False
11120,308903981,8526.09,3851.04,False
11121,7625669975,8533.87,3822.12,False
11122,308903938,8486.01,3860.88,False
11123,308903981,8526.09,3851.04,False
11124,1835810503,6914.3,3770.87,False
11125,221054437,6974.69,3638.97,False
11126,1835810506,6896.17,3781.52,False
11127,1835810503,6914.3,3770.87,False
11128,308904940,6842.93,3811.41,False
11129,1835810506,6896.17,3781.52,False
11130,366583276,7078.64,2390.42,False
11131,308905062,7089.96,2364.87,False
11132,2108948540,6991.6,2582.5,False
11133,366583276,7078.64,2390.42,False
11134,349313936,7050.06,2606.28,False
11135,2108948540,6991.6,2582.5,False
11136,1752559114,7127.68,2640.51,False
11137,349313936,7050.06,2606.28,False
11138,89179986,7146.0,2648.59,False
11139,1752559114,7127.68,2640.51,False
11140,cluster_236728502_7707451180,7276.05,684.96,False
11141,cluster_2108719632_2108719645_2337351143_249398320_308906206_7707481398,7210.72,654.56,False
11142,336359481,7714.55,1308.88,False
11143,308906311,7478.59,1298.38,False
11144,1834026637,6771.86,4990.53,False
11145,31065768,6771.39,5013.14,False
11146,1834026613,6782.34,4929.7,False
11147,1834026637,6771.86,4990.53,False
11148,271663984,6806.57,4848.65,False
11149,1834026613,6782.34,4929.7,False
11150,667325435,5456.15,4661.45,False
11151,417721704,5471.14,4664.76,False
11152,667324896,5419.71,4655.95,False
11153,667325435,5456.15,4661.45,False
11154,308988881,7989.55,5813.97,False
11155,gneJ91,7992.3,5851.69,False
11156,gneJ91,7992.3,5851.69,False
11157,cluster_1639935446_21509114,7994.85,5886.46,False
11158,1459264860,8111.3,5802.41,False
11159,1459264869,8089.82,5817.4,False
11160,308988883,8112.23,5818.29,False
11161,1459264860,8111.3,5802.41,False
11162,1459264869,8089.82,5817.4,False
11163,308988883,8112.23,5818.29,False
11164,279019870,7602.35,5383.59,False
11165,cluster_1704102859_282475339,7594.49,5452.3,False
11166,308989532,7629.58,5546.51,False
11167,cluster_2977748441_308989506,7633.59,5454.54,False
11168,308992407,7591.39,6434.65,False
11169,308991292,7599.8,6495.95,False
11170,308991314,7587.99,6266.0,False
11171,308992407,7591.39,6434.65,False
11172,249721583,7400.53,6532.13,False
11173,305058392,7230.9,6552.93,False
11174,308991933,7226.54,6527.38,False
11175,308991639,7023.75,6533.64,False
11176,2151151347,6992.85,6476.9,False
11177,cluster_308991969_366142530_366142800,7025.29,6466.55,False
11178,308992089,6967.95,6474.78,False
11179,2151151347,6992.85,6476.9,False
11180,308992090,6945.38,6473.45,False
11181,308992089,6967.95,6474.78,False
11182,2151151385,6976.71,6587.83,False
11183,308992094,7023.05,6589.16,False
11184,2151151380,6959.33,6574.57,False
11185,2151151385,6976.71,6587.83,False
11186,2151151385,6976.71,6587.83,False
11187,2151151380,6959.33,6574.57,False
11188,308992299,7222.22,6496.86,False
11189,cluster_308992324_308992384,7387.98,6460.14,False
11190,308992713,7516.78,6434.12,False
11191,cluster_308992324_308992384,7387.98,6460.14,False
11192,308992407,7591.39,6434.65,False
11193,308992713,7516.78,6434.12,False
11194,308992623,7694.28,6277.88,False
11195,308992493,7709.58,6465.8,False
11196,308992503,7689.26,6190.12,False
11197,308992623,7694.28,6277.88,False
11198,308992564,7642.17,6274.21,False
11199,308992506,7654.24,6478.92,False
11200,2269600862,7422.58,6223.36,False
11201,269956785,7428.47,6109.37,False
11202,269956789,7420.04,6272.67,False
11203,2269600862,7422.58,6223.36,False
11204,308992713,7516.78,6434.12,False
11205,308992698,7503.64,6261.5,False
11206,276432842,7748.23,7492.05,False
11207,276432841,7770.37,7492.9,False
11208,276432838,7658.16,7485.68,False
11209,276432842,7748.23,7492.05,False
11210,276432839,7598.43,7482.19,False
11211,276432838,7658.16,7485.68,False
11212,276432835,7750.81,7440.98,False
11213,276432842,7748.23,7492.05,False
11214,287100782,7753.5,7387.74,False
